Site_id	Site_name	Dates	Times	An_agency	CL	Na	SO4	CR	NO3+NO2	O-PO4 as P	NH3	TOC	NI	MO	PB	CU	CO	CD	BE	AS	F	HG	AL	SB	AG	BA	MN	ZN	SE	U	Spec. Cond.	Temp	pH
432856112560801	USGS 104	1/10/1995	1236	80020	12																										323	12	7.94
432856112560801	USGS 104	4/18/1995	900	80020	12																										328	11.6	8.05
432856112560801	USGS 104	7/6/1995	1025	80020	12																										327	12.2	7.79
432856112560801	USGS 104	10/10/1995	840	80020	12	8.7			0.7	0.01	<.015																				328	11.6	8.16
432856112560801	USGS 104	1/2/1996	1038	80020	12																										329	11.9	8.11
432856112560801	USGS 104	4/15/1996	1210	80020	12																										328	12.1	8.08
432856112560801	USGS 104	7/15/1996	940	80020	12																										327	12.3	8.13
432856112560801	USGS 104	10/7/1996	930	80020	12	8.1			0.68	0.01	<.015																				330	12	8.04
432856112560801	USGS 104	1/14/1997	1110	80020	12																										330	11.7	8.03
432856112560801	USGS 104	4/29/1997	1012	80020	12.709																										332	12	8.09
432856112560801	USGS 104	7/10/1997	850	80020	12.706																										332	11.9	8.07
432856112560801	USGS 104	10/7/1997	835	80020	11.976	8.298			0.774	0.012	<.015																				331	12	8.03
432856112560801	USGS 104	1/15/1998	1615	80020	12.732																										333	12	8.03
432856112560801	USGS 104	4/6/1998	1545	80020	12.605																										332	12	7.95
432856112560801	USGS 104	7/6/1998	830	80020	12.447																										332	12	8.2
432856112560801	USGS 104	10/8/1998	900	80020	12.301	8.211			0.75	0.015	<.02																				332	11.7	8.14
432856112560801	USGS 104	1/6/1999	930	80020	12.432																										333	11.6	7.88
432856112560801	USGS 104	4/5/1999	850	80020	13.197																										330	11.7	8.1
432856112560801	USGS 104	7/7/1999	1458	80020	13.76																										332	12.2	7.91
432856112560801	USGS 104	10/25/1999	935	80020	13.4	8.46			0.785	<.01	<.02																				332	12	7.75
432856112560801	USGS 104	4/13/2000	1205	80020	13.29																										325	12.1	8
432856112560801	USGS 104	7/12/2000	915	80020	11.72																										326	12.3	7.94
432856112560801	USGS 104	10/23/2000	930	80020	11.79	9.2185			0.776	E.01	<.041																				330	12	8.03
432856112560801	USGS 104	1/9/2001	918	80020	11.53																										327	12	8.08
432856112560801	USGS 104	4/4/2001	1232	80020	12.34																										321	12.1	8.03
432856112560801	USGS 104	7/18/2001	1117	80020	13.03																										330	12.1	8.04
432856112560801	USGS 104	10/16/2001	921	80020	13.669	8.64025	20.23694		0.783	E.012	<.04																				331	11.9	7.99
432856112560801	USGS 104	4/8/2002	930	80020	11.51																										330	12	8.04
432856112560801	USGS 104	10/8/2002	852	80020	11.37	8.5442			0.841	E.012	<.04																				330	12	7.94
432856112560801	USGS 104	4/8/2003	934	80020	11.5																										330	12	8.04
432856112560801	USGS 104	10/6/2003	1044	80020	12.84	8.5489			0.772	E.011	<.04																				330	12.3	7.9
432856112560801	USGS 104	10/6/2004	1357	80020	12.644	8.712			0.828	E.010	<.04																				316	12.6	7.9
432856112560801	USGS 104	10/5/2005	912	80020	13.176	8.39			0.818	E.009	<.04																				326	12	7.54
432856112560801	USGS 104	10/31/2006	1513	80020	12.743	8.574			0.833	0.01634	<.02																				329	12.4	7.73
432856112560801	USGS 104	10/24/2007	955	80020	13.345	9.155			0.822	0.01797	<.02																				323	12	7.94
432856112560801	USGS 104	10/21/2008	1339	80020	13.614	9.06			0.8522	0.02297	<.02																				327	12.3	7.75
432856112560801	USGS 104	10/26/2009	1604	80020	13.824	9.141			0.848	0.01952	<.02																				322	12.2	7.7
432856112560801	USGS 104	10/18/2010	1052	80020	14.151	8.561			0.869	0.02607	<.010																				314	12.1	7.6
432856112560801	USGS 104	10/17/2012	1253	80020	14.454	9.226			0.85028	0.01898	<.010																				326	12.1	7.77
432703113001801	USGS 105	1/7/1981	1300	80020	20	14	34	10													0.3		10				6					14	
432703113001801	USGS 105	10/9/1984	1405	80020	11	12	23		0.17	<.01					12						0.2	<.1	<10				<1					11.5	
432703113001801	USGS 105	7/30/1987	1200	80020	13	14	27	3							7			1	<.5	2	0.3	<.1	10		<1	38	<1		<1		410	14	7.92
432703113001801	USGS 105	9/28/1987	1530	80020				<5					<10		<5			<1	<.5	2		<.1			<1	37			1		400	14	8.15
432703113001801	USGS 105	10/25/1989	1100	80020	13	12																									382	14	8.16
432703113001801	USGS 105	4/11/1990	1245	80020	16																										390	14	8.06
432703113001801	USGS 105	9/28/1990	1240	80020	17	14	30														0.2										390	14.5	8.08
432703113001801	USGS 105	3/28/1991	1250	80020	16																										388	13.5	7.97
432703113001801	USGS 105	10/7/1991	1035	80020	18	14																									385	14	8.02
432703113001801	USGS 105	4/10/1992	1515	80020	22																										372	14	8.13
432703113001801	USGS 105	9/29/1992	1655	80020	16	14																									375	14	8.23
432703113001801	USGS 105	4/28/1993	1450	80020	14																										377	14	8.02
432703113001801	USGS 105	10/4/1993	1330	80020	13	14																									382	14	7.88
432703113001801	USGS 105	3/31/1994	1115	80020	14	13		7.3	0.63	<.01	0.02																				384	13.7	7.91
432703113001801	USGS 105	10/3/1994	1445	80020	14	13		6.7	0.68	<.01	<.01	0.7																			385	13.3	8.14
432703113001801	USGS 105	4/18/1995	1525	80020	14	13		6	0.66	0.01	<.015																				384	13.7	8.11
432703113001801	USGS 105	10/10/1995	1440	80020	13	13		9	0.63	0.01	<.015	0.8																			381	13.8	8.12
432703113001801	USGS 105	5/9/1996	1308	80020	13	13		7	0.6	0.02	0.04																				380	13.6	7.82
432703113001801	USGS 105	10/7/1996	1455	80020	14	14		7	0.58	<.01	<.015	0.9																			378	13.9	8.12
432703113001801	USGS 105	5/5/1997	929	80020	13.567	13.329		8.374	0.677	<.01	<.015																				380	13.7	8.1
432703113001801	USGS 105	10/7/1997	1350	80020	12.976	13.32		11.535	0.654	0.011	<.015	0.4																			380	13.7	8.08
432703113001801	USGS 105	4/6/1998	1005	80020	12.737	12.94		<14	0.632	0.017	0.021																				380	13.6	7.86
432703113001801	USGS 105	10/8/1998	1615	80020	12.672	13.296		E9.149	0.584	0.018	<.02	0.5																			380	13.3	8.13
432703113001801	USGS 105	4/5/1999	1405	80020	13.234	12.867		<14	0.613	0.013	<.02																				378	13.2	8.14
432703113001801	USGS 105	10/25/1999	1452	80020	13.33	13.568		E9.893	0.624	<.01	<.02	2.199																			380	13.7	7.96
432703113001801	USGS 105	4/5/2000	955	80020	12.56	13.723		E8.6835	0.652	<.01	<.02																				376	13.6	8.15
432703113001801	USGS 105	10/24/2000	1535	80020	12.14	13.519		E7.5696	0.636	E.011	<.041																				380	13.7	8.17
432703113001801	USGS 105	4/9/2001	1301	80020	13.05	12.177		<10	0.6133	<.018	<.041																				375	13.5	7.91
432703113001801	USGS 105	10/4/2001	900	80020	13.67	12.4487		E6.65411	0.603	<.02	<.04	E.492																			378	13.5	7.86
432703113001801	USGS 105	4/23/2002	1105	80020	13.86																										380	13.5	7.87
432703113001801	USGS 105	10/8/2002	1457	80020	12.68	12.20133		E5.99535	0.727	E.011	<.04	<.40																			380	13.8	8.02
432703113001801	USGS 105	4/8/2003	1627	80020	13.41																										379	13.5	8.1
432703113001801	USGS 105	10/2/2003	1216	80020	13.43	13.3284		11.3929	0.665	E.011	<.04	1.802																			377	13.7	7.85
432703113001801	USGS 105	10/20/2004	1311	80020	12.612	13.16		10.05	0.701	E.013	<.04	0.601																			376	13.3	7.97
432703113001801	USGS 105	10/20/2005	1015	80020	12.585	12.43		8.492	0.725	E.009	<.04	E.249																			378	13.5	7.61
432703113001801	USGS 105	10/24/2006	1412	80020	11.676	11.61		7.557	0.721	0.01378	<.02	E.326																			369	13.4	7.84
432703113001801	USGS 105	10/16/2007	1210	80020	12.068	12.63		8.582	0.677	0.01638	<.02	E.258																			363	14.3	7.96
432959112593101	USGS 106	1/14/1981	850	80020	12	7.4	25	0													0.2		7				10					14.2	
432959112593101	USGS 106	12/14/1981	1025	80020			25		0.77	0.01																						12.9	
432959112593101	USGS 106	10/12/1984	1050	80020	14	7.5	23		0.56	<.01					<2						0.2	<.1	10				2					12.4	
432959112593101	USGS 106	8/4/1986	1400	80020				7							5			<1		1		0.1			<1	<100			1		357	14	7.32
432959112593101	USGS 106	10/6/1987	1515	80020				10							<5			<1	<.5	2		<.1			<1	44			1		410	14	7.91
432959112593101	USGS 106	10/18/1989	1455	80020	12	7.3																									382	14.5	8.03
432959112593101	USGS 106	12/28/1989	1120	80020	14																										390	14.5	7.94
432959112593101	USGS 106	4/2/1990	1400	80020	12																										390	14	8.03
432959112593101	USGS 106	6/27/1990	1300	80020	16																										410	14	7.98
432959112593101	USGS 106	10/11/1990	1500	80020	16	7.8	25														<.1										400	14	8.09
432959112593101	USGS 106	1/7/1991	1530	80020	18		27														0.3										390	14	8.02
432959112593101	USGS 106	4/8/1991	1050	80020	16																										382	14	8
432959112593101	USGS 106	7/2/1991	1525	80020	15																										401	14	7.98
432959112593101	USGS 106	9/26/1991	1420	80020	14	8.2																									398	14.5	8.03
432959112593101	USGS 106	4/2/1992	1340	80020	15																										398	14	8
432959112593101	USGS 106	9/30/1992	1620	80020	15	7.2																									382	14	7.97
432959112593101	USGS 106	4/14/1993	1340	80020	14																										382	14	7.96
432959112593101	USGS 106	10/4/1993	1520	80020	13	7.6			1.1	0.01	<.01																				392	14.5	7.79
432959112593101	USGS 106	3/31/1994	930	80020	14																										399	13.6	7.84
432959112593101	USGS 106	10/5/1994	1225	80020	14	7.8																									398	14	8
432959112593101	USGS 106	3/29/1995	1035	80020	14																										400	13.7	8
432959112593101	USGS 106	10/10/1995	1620	80020	14	7.6																									398	13.7	8.02
432959112593101	USGS 106	4/1/1996	1600	80020	15																										395	13.8	8
432959112593101	USGS 106	10/7/1996	1640	80020	15	7.6																									398	14	8.03
432959112593101	USGS 106	4/21/1997	1618	80020	14.561																										402	13.8	8.02
432959112593101	USGS 106	10/7/1997	1540	80020	14.273	6.731																									403	13.7	7.98
432959112593101	USGS 106	4/6/1998	830	80020	14.654																										404	13.7	7.69
432959112593101	USGS 106	10/13/1998	1048	80020	14.457	7.496																									401	13.5	7.93
432959112593101	USGS 106	4/5/1999	1555	80020	14.977																										400	13.5	8.03
432959112593101	USGS 106	10/4/1999	1045	80020	14.97	7.207																									404	13.7	7.76
432959112593101	USGS 106	4/24/2000	1250	80020	16.11																										400	13.8	7.91
432959112593101	USGS 106	10/25/2000	1625	80020	14.03	8.2127																									405	13.8	7.97
432959112593101	USGS 106	4/9/2001	1521	80020	14.44																										401	13.6	7.9
432959112593101	USGS 106	10/17/2001	937	80020	15.45	7.45481																									405	13.5	7.9
432959112593101	USGS 106	4/23/2002	926	80020	15.08																										405	13.7	7.6
432959112593101	USGS 106	10/21/2002	1022	80020	13.9	7.74392																									405	13.8	7.91
432959112593101	USGS 106	4/21/2003	930	80020	13.23																										405	13.7	7.94
432959112593101	USGS 106	10/2/2003	1012	80020	15.55	8.2323																									404	13.8	7.75
432959112593101	USGS 106	10/4/2004	1459	80020	14.783	8.272																									400	14.2	7.71
432959112593101	USGS 106	10/24/2005	1432	80020	14.901	7.871																									403	14.1	7.72
432959112593101	USGS 106	11/2/2006	908	80020	14.581	7.538																									388	13.5	7.57
432959112593101	USGS 106	10/16/2007	1427	80020	15.019	8.192																									394	13.8	7.8
432959112593101	USGS 106	10/21/2008	857	80020	15.155	8.16																									391	13.6	7.79
432959112593101	USGS 106	10/26/2009	1325	80020	15.22	8.235																									390	13.4	7.76
432959112593101	USGS 106	10/28/2010	1143	80020	15.783	7.573																									389	13.5	7.52
432959112593101	USGS 106	10/19/2011	1527	80020	15.502	7.973																									390	14	7.96
432959112593101	USGS 106	10/15/2012	1530	80020	15.301	8.428			1.0226	0.01663	<.010																				395	14.2	7.49
432659112582601	USGS 108	10/9/1984	1500	80020	18	11	28		0.8	<.01					2						0.2	<.1	<10				<1					11.9	
432659112582601	USGS 108	8/15/1985	1440	80020				8							16			1		2		<.1			<1	300			1		365	12.5	7.8
432659112582601	USGS 108	9/28/1987	1255	80020				9					<10		<5			<1	<.5	2		<.1			<1	36			1		355	13.5	8.16
432659112582601	USGS 108	9/5/1989	1230	80020	13	11	23	9	0.66	0.01	<.01				1			<1		1	0.2	<.1	<10		<1	35	<1		1		355	13.5	8.1
432659112582601	USGS 108	12/27/1989	1140	80020																											347	13.5	8
432659112582601	USGS 108	4/11/1990	1115	80020	15																										345	13	8.02
432659112582601	USGS 108	10/24/1990	1230	80020	14	11	24														0.3										350	13	8.07
432659112582601	USGS 108	3/28/1991	1115	80020	15																										345	13	7.99
432659112582601	USGS 108	10/3/1991	1410	80020	15	12																									350	13	7.8
432659112582601	USGS 108	4/10/1992	1335	80020	20																										345	13	8.11
432659112582601	USGS 108	9/29/1992	1455	80020	15	10																									348	13.5	8.2
432659112582601	USGS 108	4/28/1993	1310	80020	14																										348	13	8
432659112582601	USGS 108	10/15/1993	1445	80020	14	11																									346	13	7.84
432659112582601	USGS 108	4/8/1994	1330	80020	14	11		8.4	1.1	0.01	0.01																				354	12.8	7.89
432659112582601	USGS 108	10/3/1994	1650	80020	14	11		6.9	0.68	<.01	<.01	0.5																			357	12.6	8.12
432659112582601	USGS 108	4/18/1995	1320	80020	14	11		6	0.67	0.01	<.015																				358	12.8	8.08
432659112582601	USGS 108	10/10/1995	1240	80020	14	11		6	0.67	0.01	<.015	0.2																			355	12.9	8.05
432659112582601	USGS 108	4/15/1996	1610	80020	15	11		7	0.6	0.01	0.1																				356	12.8	8.08
432659112582601	USGS 108	10/7/1996	1315	80020	14	11		6	0.63	<.01	<.015	0.5																			355	13.1	8.09
432659112582601	USGS 108	4/29/1997	1430	80020	14.308	11.04		9.023	0.723	0.013	<.015																				357	12.8	8.08
432659112582601	USGS 108	10/7/1997	1205	80020	14.071	11.316		11.072	0.744	0.012	<.015	<.1																			358	12.8	8.02
432659112582601	USGS 108	4/6/1998	1145	80020	13.305	10.845		<14	0.723	0.017	<.02																				358	12.8	7.81
432659112582601	USGS 108	10/8/1998	1425	80020	14.247	10.875		E8.368	0.687	0.016	<.02																				356	12.6	8.1
432659112582601	USGS 108	4/5/1999	1225	80020	14.195	11.232		<14	0.68	0.014	<.02																				356	12.5	8.1
432659112582601	USGS 108	10/25/1999	1230	80020	14.88	11.13		E7.729	0.718	0.01	<.02	<.27																			359	13.1	7.88
432659112582601	USGS 108	4/13/2000	1510	80020	15.54	11.023		<14	0.723	0.01	<.02																				355	13	8.04
